Year,State_Name,Constituency_No,Constituency_Name,v1,v2,v3
1989,West_Bengal,3,JALPAIGURI,53.21,37.82,3.95
1989,West_Bengal,4,DARJEELING,56.49,37.65,2.45
1989,West_Bengal,5,RAIGANJ,45.64,45.25,5.5
1989,West_Bengal,6,BALURGHAT,49.42,45.15,5.02
1989,West_Bengal,7,MALDA,48.18,44.06,6.25
1989,West_Bengal,8,JANGIPUR,43.06,37.61,11.49
1989,West_Bengal,9,MURSHIDABAD,45.58,38.6,5.74
1989,West_Bengal,10,BERHAMPORE,48.26,40.2,7.55
1989,West_Bengal,11,KRISHNAGAR,46.31,44.14,3.11
1989,West_Bengal,12,NABADWIP,51.86,46.03,0.96
1989,West_Bengal,13,BARASAT,50.52,44.28,1.98
1989,West_Bengal,14,BASIRHAT,50.31,47.64,0.73
1989,West_Bengal,15,JOYNAGAR,45.35,36.78,15.37
1989,West_Bengal,16,MATHURAPUR,49.33,46.23,4.44
1989,West_Bengal,17,DIAMOND HARBOUR,51.08,45.21,3.0
1989,West_Bengal,18,JADAVPUR,50.19,46.67,1.12
1989,West_Bengal,19,BARRACKPORE,50.56,45.41,1.93
1989,West_Bengal,20,DUM DUM,55.15,43.55,1.07
1989,West_Bengal,21,CALCUTTA NORTH WEST,50.95,38.25,7.35
1989,West_Bengal,22,CALCUTTA NORTH EAST,51.59,46.92,0.43
1989,West_Bengal,23,CALCUTTA SOUTH,50.07,46.61,2.54
1989,West_Bengal,24,HOWRAH,48.63,48.45,0.51
1989,West_Bengal,25,ULUBERIA,52.4,45.47,0.72
1989,West_Bengal,26,SERAMPORE,53.02,44.77,1.43
1989,West_Bengal,27,HOOGHLY,53.56,44.76,0.47
1989,West_Bengal,28,ARAMBAGH,52.83,44.77,1.32
1989,West_Bengal,29,PANSKURA,58.11,40.76,0.55
1989,West_Bengal,30,TAMLUK,50.05,46.9,1.57
1989,West_Bengal,31,CONTAI,51.7,47.86,0.44
1989,West_Bengal,32,MIDNAPORE,57.15,39.49,1.69
1989,West_Bengal,33,JHARGRAM,56.98,23.92,18.54
1989,West_Bengal,34,PURULIA,56.01,35.49,6.04
1989,West_Bengal,35,BANKURA,55.91,37.66,3.27
1989,West_Bengal,36,VISHNUPUR,59.78,34.2,5.26
1989,West_Bengal,37,DURGAPUR,65.68,28.88,1.79
1989,West_Bengal,38,ASANSOL,49.59,43.99,2.79
1989,West_Bengal,39,BURDWAN,61.28,38.02,0.41
1989,West_Bengal,40,KATWA,52.41,38.76,6.78
1989,West_Bengal,41,BOLPUR,60.42,36.97,1.17
1989,West_Bengal,42,BIRBHUM,50.88,41.77,3.54
1989,Manipur,1,INNER MANIPUR,39.63,37.7,12.44
1989,Manipur,2,OUTER MANIPUR,49.52,22.96,18.96
1989,Karnataka,1,BIDAR,32.28,25.21,24.39
1989,Karnataka,2,GULBARGA,47.39,29.21,15.51
1989,Karnataka,3,RAICHUR,45.91,28.01,13.81
1989,Karnataka,4,KOPPAL,49.31,45.72,2.25
1989,Karnataka,5,BELLARY,51.92,40.18,6.25
1989,Karnataka,6,DAVANGERE,52.31,41.55,5.08
1989,Karnataka,7,CHITRADURGA,51.23,29.76,14.76
1989,Karnataka,8,TUMKUR,55.91,26.37,16.27
1989,Karnataka,9,CHIKBALLAPUR,52.74,33.1,12.53
1989,Karnataka,10,KOLAR,51.85,32.21,11.29
1989,Karnataka,11,KANAKAPURA,52.99,24.35,20.84
1989,Karnataka,12,BANGALORE NORTH,51.85,37.63,7.31
1989,Karnataka,13,BANGALORE SOUTH,57.34,24.09,8.73
1989,Karnataka,14,MANDYA,47.72,37.12,10.56
1989,Karnataka,15,CHAMARAJANAGAR,55.15,32.06,6.09
1989,Karnataka,16,MYSORE,55.65,19.6,19.07
1989,Karnataka,17,MANGALORE,44.11,29.53,21.37
1989,Karnataka,18,UDUPI,53.54,27.58,15.21
1989,Karnataka,19,HASSAN,54.15,28.75,14.79
1989,Karnataka,20,CHIKMAGALUR,47.55,22.24,20.74
1989,Karnataka,21,SHIMOGA,38.76,18.54,15.59
1989,Karnataka,22,KANARA,38.02,33.03,12.73
1989,Karnataka,23,DHARWAD SOUTH,51.16,46.84,1.33
1989,Karnataka,24,DHARWAD NORTH,45.61,36.45,11.49
1989,Karnataka,25,BELGAUM,32.5,28.94,16.76
1989,Karnataka,26,CHIKKODI,46.12,35.85,15.04
1989,Karnataka,27,BAGALKOT,48.48,43.39,2.82
1989,Karnataka,28,BIJAPUR,53.29,31.82,13.5
1989,Jammu_&_Kashmir,1,BARAMULLA,93.79,1.92,1.65
1989,Jammu_&_Kashmir,3,ANANTNAG,97.69,0.5,0.44
1989,Jammu_&_Kashmir,5,UDHAMPUR,40.66,30.81,12.63
1989,Jammu_&_Kashmir,6,JAMMU,41.82,38.03,7.41
1989,Rajasthan,1,GANGANAGAR,54.12,42.93,1.29
1989,Rajasthan,2,BIKANER,42.99,33.17,15.76
1989,Rajasthan,3,CHURU,53.51,32.59,6.88
1989,Rajasthan,4,JHUNJHUNU,58.73,36.17,1.77
1989,Rajasthan,5,SIKAR,51.84,45.39,1.0
1989,Rajasthan,6,JAIPUR,54.25,42.32,0.71
1989,Rajasthan,7,DAUSA,57.85,37.41,1.13
1989,Rajasthan,8,ALWAR,55.63,36.15,4.41
1989,Rajasthan,9,BHARATPUR,54.95,42.97,0.9
1989,Rajasthan,10,BAYANA,54.2,38.49,2.6
1989,Rajasthan,11,SAWAI MADHOPUR,65.02,30.63,2.77
1989,Rajasthan,12,AJMER,56.64,36.79,1.27
1989,Rajasthan,13,TONK,58.3,36.95,3.37
1989,Rajasthan,14,KOTA,58.78,34.71,1.23
1989,Rajasthan,15,JHALAWAR,60.96,31.64,2.22
1989,Rajasthan,16,BANSWARA,60.59,38.26,0.61
1989,Rajasthan,17,SALUMBER,45.56,45.36,4.88
1989,Rajasthan,18,UDAIPUR,58.1,35.78,2.21
1989,Rajasthan,19,CHITTORGARH,63.14,32.65,1.13
1989,Rajasthan,20,BHILWARA,56.11,30.64,4.96
1989,Rajasthan,21,PALI,63.62,32.2,1.12
1989,Rajasthan,22,JALORE,51.79,42.59,2.94
1989,Rajasthan,23,BARMER,61.26,35.02,1.16
1989,Rajasthan,24,JODHPUR,50.27,39.02,5.26
1989,Rajasthan,25,NAGAUR,63.27,33.63,1.28
1989,Chandigarh,1,CHANDIGARH,42.05,40.22,12.26
1989,Andaman_&_Nicobar_Islands,1,ANDAMAN & NICOBAR ISLANDS,47.21,30.49,16.96
1989,Goa,1,PANAJI,48.69,42.07,2.06
1989,Goa,2,MORMUGAO,54.6,42.25,1.1
1989,Kerala,1,KASARAGOD,44.99,44.8,8.71
1989,Kerala,2,CANNANORE,50.3,44.85,4.02
1989,Kerala,3,BADAGARA,46.76,45.73,5.75
1989,Kerala,4,CALICUT,48.18,44.48,6.34
1989,Kerala,5,MANJERI,49.84,41.13,6.52
1989,Kerala,6,PONNANI,53.69,38.44,6.94
1989,Kerala,7,PALGHAT,47.42,47.24,3.7
1989,Kerala,8,OTTAPALAM,48.97,45.32,4.59
1989,Kerala,9,TRICHUR,47.36,46.49,5.35
1989,Kerala,10,MUKUNDAPURAM,48.77,46.28,3.81
1989,Kerala,11,ERNAKULAM,49.88,45.15,3.78
1989,Kerala,12,MUVATTUPUZHA,48.27,38.84,9.43
1989,Kerala,13,KOTTAYAM,51.35,44.21,2.46
1989,Kerala,14,IDUKKI,53.62,41.31,3.41
1989,Kerala,15,ALLEPPEY,50.31,46.95,2.03
1989,Kerala,16,MAVELIKARA,51.15,42.41,4.62
1989,Kerala,17,ADOOR,49.91,46.78,2.49
1989,Kerala,18,QUILON,50.18,46.62,2.1
1989,Kerala,19,CHIRAYINKIL,48.16,47.45,3.18
1989,Kerala,20,TRIVANDRUM,49.02,42.23,7.47
1989,Delhi,1,NEW DELHI,55.54,41.85,0.36
1989,Delhi,2,SOUTH DELHI,59.42,37.37,0.47
1989,Delhi,3,OUTER DELHI,49.46,42.72,3.14
1989,Delhi,4,EAST DELHI,49.79,25.42,11.23
1989,Delhi,5,CHANDNI CHOWK,35.91,32.14,29.57
1989,Delhi,6,DELHI SADAR,53.75,43.2,0.56
1989,Delhi,7,KAROL BAGH,49.74,47.3,1.12
1989,Meghalaya,1,SHILLONG,50.77,46.23,3.0
1989,Meghalaya,2,TURA,62.7,29.67,7.64
1989,Haryana,1,AMBALA,46.24,42.27,7.95
1989,Haryana,2,KURUKSHETRA,49.72,43.43,2.02
1989,Haryana,3,KARNAL,46.11,44.65,2.55
1989,Haryana,4,SONEPAT,50.95,39.21,4.83
1989,Haryana,5,ROHTAK,64.21,33.11,0.4
1989,Haryana,6,FARIDABAD,57.81,39.06,0.96
1989,Haryana,7,MAHENDRAGARH,47.83,47.28,1.12
1989,Haryana,8,BHIWANI,60.13,33.68,2.46
1989,Haryana,9,HISSAR,50.72,42.94,1.93
1989,Haryana,10,SIRSA,49.8,43.52,2.95
1989,Bihar,1,BAGAHA,59.52,36.97,1.47
1989,Bihar,2,BETTIAH,40.94,31.47,21.15
1989,Bihar,3,MOTIHARI,46.61,32.24,19.23
1989,Bihar,4,GOPALGANJ,63.02,34.57,0.75
1989,Bihar,5,SIWAN,60.52,31.78,2.35
1989,Bihar,6,MAHARAJGANJ,65.27,28.18,4.37
1989,Bihar,7,CHAPRA,51.14,29.41,17.97
1989,Bihar,8,HAJIPUR,84.08,15.13,0.31
1989,Bihar,9,VAISHALI,62.84,32.5,2.05
1989,Bihar,10,MUZAFFARPUR,68.86,29.02,0.59
1989,Bihar,11,SITAMARHI,51.88,25.48,13.65
1989,Bihar,12,SHEOHAR,74.11,23.85,0.57
1989,Bihar,13,MADHUBANI,50.15,24.45,23.05
1989,Bihar,14,JHANJHARPUR,63.8,33.85,0.72
1989,Bihar,15,DARBHANGA,55.01,42.91,0.55
1989,Bihar,16,ROSERA,63.62,30.63,2.96
1989,Bihar,17,SAMASTIPUR,64.96,30.76,1.28
1989,Bihar,18,BARH,53.0,41.74,3.94
1989,Bihar,19,BALIA,63.36,31.82,1.55
1989,Bihar,20,SAHARSA,66.12,29.67,2.28
1989,Bihar,21,MADHEPURA,68.05,23.93,6.68
1989,Bihar,22,ARARIA,44.09,31.05,16.09
1989,Bihar,23,KISHANGANJ,32.53,27.8,25.51
1989,Bihar,24,PURNEA,31.55,21.83,20.93
1989,Bihar,25,KATIHAR,54.71,38.05,4.33
1989,Bihar,26,RAJMAHAL,58.11,21.66,17.1
1989,Bihar,27,DUMKA,60.97,33.97,1.53
1989,Bihar,28,GODDA,54.24,22.3,21.21
1989,Bihar,29,BANKA,69.97,28.98,0.55
1989,Bihar,30,BHAGALPUR,81.53,16.72,0.65
1989,Bihar,31,KHAGARIA,51.69,28.23,16.44
1989,Bihar,32,MONGHYR,40.24,32.29,24.62
1989,Bihar,33,BEGUSARAI,55.25,42.88,0.4
1989,Bihar,34,NALANDA,36.72,35.11,17.17
1989,Bihar,35,PATNA,30.2,26.73,24.98
1989,Bihar,36,ARRAH,32.65,29.64,22.97
1989,Bihar,37,BUXAR,38.89,32.06,25.73
1989,Bihar,38,SASARAM,57.7,36.31,2.65
1989,Bihar,39,BIKRAMGANJ,40.86,17.45,16.36
1989,Bihar,40,AURANGABAD,47.67,37.58,13.12
1989,Bihar,41,JAHANABAD,41.57,31.0,23.08
1989,Bihar,42,NAWADA,47.8,24.76,24.54
1989,Bihar,43,GAYA,58.63,20.63,18.47
1989,Bihar,44,CHATRA,49.6,32.53,7.83
1989,Bihar,45,KODARMA,45.47,26.39,20.71
1989,Bihar,46,GIRIDIH,33.92,32.23,27.56
1989,Bihar,47,DHANBAD,38.78,36.65,18.64
1989,Bihar,48,HAZARIBAGH,43.98,35.79,11.59
1989,Bihar,49,RANCHI,35.16,31.94,27.37
1989,Bihar,50,JAMSHEDPUR,27.12,25.4,22.97
1989,Bihar,51,SINGHBHUM,30.6,23.37,23.05
1989,Bihar,52,KHUNTI,33.18,32.05,28.57
1989,Bihar,53,LOHARDAGA,40.17,29.59,18.74
1989,Bihar,54,PALAMAU,37.29,28.56,23.35
1989,Mizoram,1,MIZORAM,48.45,31.28,19.31
1989,Uttar_Pradesh,1,TEHRI GARHWAL,38.04,35.08,20.04
1989,Uttar_Pradesh,2,GARHWAL,41.32,41.07,4.68
1989,Uttar_Pradesh,3,ALMORA,42.45,39.39,9.86
1989,Uttar_Pradesh,4,NAINITAL,38.26,33.96,6.39
1989,Uttar_Pradesh,5,BIJNOR,37.96,36.12,21.08
1989,Uttar_Pradesh,6,AMROHA,50.16,22.81,16.0
1989,Uttar_Pradesh,7,MORADABAD,50.64,33.76,6.2
1989,Uttar_Pradesh,8,RAMPUR,32.34,30.15,25.68
1989,Uttar_Pradesh,9,SAMBHAL,48.92,39.28,8.19
1989,Uttar_Pradesh,10,BUDAUN,47.0,27.82,16.26
1989,Uttar_Pradesh,11,AONLA,43.49,24.61,11.42
1989,Uttar_Pradesh,12,BAREILLY,38.16,27.84,19.73
1989,Uttar_Pradesh,13,PILIBHIT,57.34,29.37,3.26
1989,Uttar_Pradesh,14,SHAHJAHANPUR,35.71,33.71,19.08
1989,Uttar_Pradesh,15,KHERI,40.72,27.63,12.08
1989,Uttar_Pradesh,16,SHAHABAD,40.53,38.72,5.48
1989,Uttar_Pradesh,17,SITAPUR,34.96,32.92,26.0
1989,Uttar_Pradesh,18,MISRIKH,48.74,29.16,17.21
1989,Uttar_Pradesh,19,HARDOI,43.04,37.76,7.47
1989,Uttar_Pradesh,20,LUCKNOW,34.08,29.36,22.78
1989,Uttar_Pradesh,21,MOHANLALGANJ,42.16,37.45,8.76
1989,Uttar_Pradesh,22,UNNAO,32.07,25.58,24.25
1989,Uttar_Pradesh,23,RAE BARELI,42.81,24.67,13.34
1989,Uttar_Pradesh,24,PRATAPGARH,39.53,38.53,7.49
1989,Uttar_Pradesh,25,AMETHI,67.43,17.21,6.31
1989,Uttar_Pradesh,26,SULTANPUR,41.08,32.15,11.23
1989,Uttar_Pradesh,27,AKBARPUR,42.22,25.51,24.52
1989,Uttar_Pradesh,28,FAIZABAD,41.51,40.24,8.32
1989,Uttar_Pradesh,29,BARA BANKI,45.46,30.82,17.53
1989,Uttar_Pradesh,30,KAISERGANJ,33.28,32.31,25.33
1989,Uttar_Pradesh,31,BAHRAICH,40.58,34.41,6.05
1989,Uttar_Pradesh,32,BALRAMPUR,34.97,29.13,25.61
1989,Uttar_Pradesh,33,GONDA,59.45,23.56,3.8
1989,Uttar_Pradesh,34,BASTI,39.94,32.55,14.94
1989,Uttar_Pradesh,35,DOMARIAGANJ,49.52,37.34,4.89
1989,Uttar_Pradesh,36,KHALILABAD,38.5,26.19,18.82
1989,Uttar_Pradesh,37,BANSGAON,34.39,32.21,18.14
1989,Uttar_Pradesh,38,GORAKHPUR,42.75,32.64,12.86
1989,Uttar_Pradesh,39,MAHARAJGANJ,32.42,29.34,23.07
1989,Uttar_Pradesh,40,PADRAUNA,32.18,21.37,14.9
1989,Uttar_Pradesh,41,DEORIA,46.67,28.31,14.88
1989,Uttar_Pradesh,42,SALEMPUR,50.5,22.7,12.14
1989,Uttar_Pradesh,43,BALLIA,52.53,33.57,9.78
1989,Uttar_Pradesh,44,GHOSI,40.29,26.45,26.12
1989,Uttar_Pradesh,45,AZAMGARH,31.94,29.9,22.61
1989,Uttar_Pradesh,46,LALGANJ,34.81,33.98,28.17
1989,Uttar_Pradesh,47,MACHHLISHAHR,47.1,31.37,10.23
1989,Uttar_Pradesh,48,JAUNPUR,27.24,23.01,22.16
1989,Uttar_Pradesh,49,SAIDPUR,49.81,25.07,18.4
1989,Uttar_Pradesh,50,GHAZIPUR,40.15,19.31,19.1
1989,Uttar_Pradesh,51,CHANDAULI,50.5,21.28,15.32
1989,Uttar_Pradesh,52,VARANASI,62.31,22.44,7.57
1989,Uttar_Pradesh,53,ROBERTSGANJ,45.49,27.04,11.54
1989,Uttar_Pradesh,54,MIRZAPUR,44.41,26.24,13.76
1989,Uttar_Pradesh,55,PHULPUR,39.84,33.31,23.22
1989,Uttar_Pradesh,56,ALLAHABAD,42.92,33.56,19.0
1989,Uttar_Pradesh,57,CHAIL,42.93,39.61,13.33
1989,Uttar_Pradesh,58,FATEHPUR,56.18,28.38,7.86
1989,Uttar_Pradesh,59,BANDA,27.15,20.05,19.96
1989,Uttar_Pradesh,60,HAMIRPUR,45.21,28.32,14.42
1989,Uttar_Pradesh,61,JHANSI,49.59,31.55,6.18
1989,Uttar_Pradesh,62,JALAUN,33.35,28.39,24.21
1989,Uttar_Pradesh,63,GHATAMPUR,60.52,27.15,5.82
1989,Uttar_Pradesh,64,BILHAUR,57.47,27.99,4.71
1989,Uttar_Pradesh,65,KANPUR,41.06,27.74,23.1
1989,Uttar_Pradesh,66,ETAWAH,43.74,34.96,13.79
1989,Uttar_Pradesh,67,KANNAUJ,41.92,31.7,17.22
1989,Uttar_Pradesh,68,FARRUKHABAD,32.36,30.89,26.03
1989,Uttar_Pradesh,69,MAINPURI,53.53,34.7,5.13
1989,Uttar_Pradesh,70,JALESAR,55.32,30.88,9.3
1989,Uttar_Pradesh,71,ETAH,32.81,31.1,22.6
1989,Uttar_Pradesh,72,FIROZABAD,65.61,25.65,2.91
1989,Uttar_Pradesh,73,AGRA,54.67,33.87,4.61
1989,Uttar_Pradesh,74,MATHURA,50.32,42.19,3.44
1989,Uttar_Pradesh,75,HATHRAS,53.19,31.59,11.59
1989,Uttar_Pradesh,76,ALIGARH,51.49,34.19,7.76
1989,Uttar_Pradesh,77,KHURJA,50.34,39.25,4.21
1989,Uttar_Pradesh,78,BULANDSHAHR,50.37,34.38,7.24
1989,Uttar_Pradesh,79,HAPUR,47.44,41.06,4.89
1989,Uttar_Pradesh,80,MEERUT,58.47,35.66,2.45
1989,Uttar_Pradesh,81,BAGHPAT,70.32,27.32,1.03
1989,Uttar_Pradesh,82,MUZAFFARNAGAR,60.15,31.63,3.21
1989,Uttar_Pradesh,83,KAIRANA,58.86,35.43,2.48
1989,Uttar_Pradesh,84,SAHARANPUR,54.55,34.09,4.87
1989,Uttar_Pradesh,85,HARDWAR,38.27,37.77,22.63
1989,Madhya_Pradesh,1,MORENA,50.38,29.24,16.01
1989,Madhya_Pradesh,2,BHIND,29.68,24.92,22.4
1989,Madhya_Pradesh,3,GWALIOR,57.89,26.97,7.58
1989,Madhya_Pradesh,4,GUNA,60.02,33.62,2.5
1989,Madhya_Pradesh,5,SAGAR,56.06,39.87,2.02
1989,Madhya_Pradesh,6,KHAJURAHO,60.96,29.08,4.01
1989,Madhya_Pradesh,7,DAMOH,56.29,34.49,3.84
1989,Madhya_Pradesh,8,SATNA,47.06,35.77,6.32
1989,Madhya_Pradesh,9,REWA,41.15,26.87,26.25
1989,Madhya_Pradesh,10,SIDHI,50.28,39.02,3.69
1989,Madhya_Pradesh,11,SHAHDOL,51.02,26.31,5.24
1989,Madhya_Pradesh,12,SURGUJA,54.43,34.87,8.68
1989,Madhya_Pradesh,13,RAIGARH,49.74,44.96,2.01
1989,Madhya_Pradesh,14,JANJGIR,47.82,30.13,11.09
1989,Madhya_Pradesh,15,BILASPUR,47.02,45.93,2.96
1989,Madhya_Pradesh,16,SARANGARH,44.69,30.44,22.79
1989,Madhya_Pradesh,17,RAIPUR,53.9,37.13,3.41
1989,Madhya_Pradesh,18,MAHASAMUND,45.74,43.32,3.66
1989,Madhya_Pradesh,19,KANKER,44.3,33.6,13.8
1989,Madhya_Pradesh,20,BASTAR,41.87,26.87,24.15
1989,Madhya_Pradesh,21,DURG,54.11,36.34,1.8
1989,Madhya_Pradesh,22,RAJNANDGAON,51.53,37.03,2.01
1989,Madhya_Pradesh,23,BALAGHAT,34.25,32.24,25.85
1989,Madhya_Pradesh,24,MANDLA,55.47,42.92,1.61
1989,Madhya_Pradesh,25,JABALPUR,55.49,34.82,3.32
1989,Madhya_Pradesh,26,SEONI,46.39,40.39,7.62
1989,Madhya_Pradesh,27,CHHINDWARA,50.14,40.65,4.46
1989,Madhya_Pradesh,28,BETUL,49.31,38.96,5.34
1989,Madhya_Pradesh,29,HOSHANGABAD,52.98,40.0,1.56
1989,Madhya_Pradesh,30,BHOPAL,46.43,29.31,16.16
1989,Madhya_Pradesh,31,VIDISHA,58.97,33.35,3.36
1989,Madhya_Pradesh,32,RAJGARH,53.59,41.1,2.17
1989,Madhya_Pradesh,33,SHAJAPUR,53.45,41.12,3.68
1989,Madhya_Pradesh,34,KHANDWA,43.66,26.42,25.73
1989,Madhya_Pradesh,35,KHARGONE,50.33,42.13,2.29
1989,Madhya_Pradesh,36,DHAR,46.93,44.58,3.22
1989,Madhya_Pradesh,37,INDORE,49.94,32.47,13.89
1989,Madhya_Pradesh,38,UJJAIN,58.63,37.7,1.66
1989,Madhya_Pradesh,39,JHABUA,56.97,28.91,12.69
1989,Madhya_Pradesh,40,MANDSAUR,54.14,38.2,3.15
1989,Tamil_Nadu,1,MADRAS NORTH,54.84,40.83,2.65
1989,Tamil_Nadu,2,MADRAS CENTRAL,53.35,42.61,1.98
1989,Tamil_Nadu,3,MADRAS SOUTH,53.91,38.7,3.02
1989,Tamil_Nadu,4,SRIPERUMBUDUR,54.9,33.02,10.61
1989,Tamil_Nadu,5,CHENGALPATTU,49.12,31.3,17.88
1989,Tamil_Nadu,6,ARAKKONAM,42.77,33.86,21.11
1989,Tamil_Nadu,7,VELLORE,54.2,29.75,12.96
1989,Tamil_Nadu,8,TIRUPPATTUR,55.79,35.82,5.49
1989,Tamil_Nadu,9,VANDAVASI,47.17,32.08,19.33
1989,Tamil_Nadu,10,TINDIVANAM,46.19,30.64,22.07
1989,Tamil_Nadu,11,CUDDALORE,50.58,32.76,15.22
1989,Tamil_Nadu,12,CHIDAMBARAM,30.98,26.71,23.87
1989,Tamil_Nadu,13,DHARMAPURI,46.52,29.88,22.71
1989,Tamil_Nadu,14,KRISHNAGIRI,61.04,27.1,8.39
1989,Tamil_Nadu,15,RASIPURAM,67.01,26.97,4.6
1989,Tamil_Nadu,16,SALEM,60.85,24.16,13.0
1989,Tamil_Nadu,17,TIRUCHENGODE,63.16,29.43,5.78
1989,Tamil_Nadu,18,NILGIRIS,61.49,38.03,0.2
1989,Tamil_Nadu,19,GOBICHETTIPALAYAM,64.65,28.21,6.05
1989,Tamil_Nadu,20,COIMBATORE,56.68,38.07,3.34
1989,Tamil_Nadu,21,POLLACHI,67.28,30.98,0.91
1989,Tamil_Nadu,22,PALANI,50.68,37.74,6.12
1989,Tamil_Nadu,23,DINDIGUL,67.24,30.86,1.17
1989,Tamil_Nadu,24,MADURAI,64.12,34.09,0.4
1989,Tamil_Nadu,25,PERIYAKULAM,61.35,27.62,9.53
1989,Tamil_Nadu,26,KARUR,65.6,33.27,0.5
1989,Tamil_Nadu,27,TIRUCHIRAPPALLI,61.06,36.88,0.45
1989,Tamil_Nadu,28,PERAMBALUR,53.41,33.07,12.54
1989,Tamil_Nadu,29,MAYILADUTURAI,52.42,37.26,9.55
1989,Tamil_Nadu,30,NAGAPATTINAM,49.32,46.22,3.68
1989,Tamil_Nadu,31,THANJAVUR,56.37,41.64,1.15
1989,Tamil_Nadu,32,PUDUKKOTTAI,66.65,31.82,0.41
1989,Tamil_Nadu,33,SIVAGANGA,65.86,32.26,0.55
1989,Tamil_Nadu,34,RAMANATHAPURAM,63.57,34.9,0.28
1989,Tamil_Nadu,35,SIVAKASI,58.21,40.5,0.25
1989,Tamil_Nadu,36,TIRUNELVELI,65.01,33.51,0.38
1989,Tamil_Nadu,37,TENKASI,62.5,35.04,0.69
1989,Tamil_Nadu,38,TIRUCHENDUR,67.73,30.48,0.28
1989,Tamil_Nadu,39,NAGERCOIL,53.2,38.88,7.12
1989,Tripura,1,TRIPURA WEST,60.95,36.31,1.09
1989,Tripura,2,TRIPURA EAST,49.3,47.89,1.72
1989,Maharashtra,1,RAJAPUR,52.88,43.61,1.87
1989,Maharashtra,2,RATNAGIRI,49.12,45.35,2.41
1989,Maharashtra,3,KOLABA,53.51,35.01,9.84
1989,Maharashtra,4,BOMBAY SOUTH,45.78,41.24,8.04
1989,Maharashtra,5,BOMBAY SOUTH CENTRAL,35.91,33.56,27.35
1989,Maharashtra,6,BOMBAY NORTH CENTRAL,44.91,43.47,6.28
1989,Maharashtra,7,BOMBAY NORTH EAST,47.19,39.04,12.45
1989,Maharashtra,8,BOMBAY NORTH WEST,46.09,35.51,16.43
1989,Maharashtra,9,BOMBAY NORTH,41.7,30.18,26.69
1989,Maharashtra,10,THANE,53.57,43.46,1.37
1989,Maharashtra,11,DAHANU,37.55,32.82,27.25
1989,Maharashtra,12,NASHIK,51.06,45.61,0.74
1989,Maharashtra,13,MALEGAON,50.96,47.92,1.13
1989,Maharashtra,14,DHULE,48.97,43.79,5.02
1989,Maharashtra,15,NANDURBAR,52.23,29.15,16.67
1989,Maharashtra,16,ERANDOL,43.25,42.34,10.45
1989,Maharashtra,17,JALGAON,34.54,33.64,28.71
1989,Maharashtra,18,BULDHANA,50.84,39.58,5.36
1989,Maharashtra,19,AKOLA,49.08,26.04,20.13
1989,Maharashtra,20,WASHIM,55.34,30.84,6.79
1989,Maharashtra,21,AMRAVATI,59.02,32.3,3.05
1989,Maharashtra,22,RAMTEK,45.45,39.38,3.73
1989,Maharashtra,23,NAGPUR,38.85,26.24,15.37
1989,Maharashtra,24,BHANDARA,47.47,40.81,4.72
1989,Maharashtra,25,CHIMUR,41.62,36.86,8.27
1989,Maharashtra,26,CHANDRAPUR,40.13,31.82,9.92
1989,Maharashtra,27,WARDHA,37.83,33.43,20.11
1989,Maharashtra,28,YAVATMAL,43.85,38.72,2.66
1989,Maharashtra,29,HINGOLI,54.12,39.94,2.53
1989,Maharashtra,30,NANDED,49.27,45.0,1.22
1989,Maharashtra,31,PARBHANI,44.21,31.43,15.47
1989,Maharashtra,32,JALNA,53.41,42.76,1.04
1989,Maharashtra,33,AURANGABAD,48.26,45.59,2.95
1989,Maharashtra,34,BEED,37.79,37.46,22.03
1989,Maharashtra,35,LATUR,50.36,43.11,4.4
1989,Maharashtra,36,OSMANABAD,56.03,22.77,17.38
1989,Maharashtra,37,SHOLAPUR,56.1,29.22,11.71
1989,Maharashtra,38,PANDHARPUR,63.43,16.79,15.43
1989,Maharashtra,39,AHMEDNAGAR,56.08,27.07,11.16
1989,Maharashtra,40,KOPARGAON,49.73,25.47,22.83
1989,Maharashtra,41,KHED,44.28,41.39,9.36
1989,Maharashtra,42,PUNE,43.61,42.41,8.52
1989,Maharashtra,43,BARAMATI,58.41,32.42,7.33
1989,Maharashtra,44,SATARA,81.94,11.64,1.28
1989,Maharashtra,45,KARAD,60.19,26.06,9.43
1989,Maharashtra,46,SANGLI,69.11,29.32,0.96
1989,Maharashtra,47,ICHALKARANJI,42.67,31.36,23.38
1989,Maharashtra,48,KOLHAPUR,53.0,45.06,0.55
1989,Sikkim,1,SIKKIM,68.52,21.56,9.62
1991,Assam,1,KARIMGANJ,39.2,30.79,11.19
1991,Assam,2,SILCHAR,38.87,36.81,16.73
1991,Assam,3,AUTONOMOUS DISTRICT,47.12,27.64,15.03
1991,Assam,4,DHUBRI,26.53,19.62,11.67
1991,Assam,5,KOKRAJHAR,53.2,20.39,17.55
1991,Assam,6,BARPETA,30.44,22.62,13.69
1991,Assam,7,GAUHATI,23.84,17.54,16.57
1991,Assam,8,MANGALDOI,24.02,21.39,14.91
1991,Assam,9,TEZPUR,41.89,23.18,10.9
1991,Assam,10,NOWGONG,24.35,22.27,17.11
1991,Assam,11,KALIABOR,45.56,26.3,9.34
1991,Assam,12,JORHAT,44.9,24.14,11.4
1991,Assam,13,DIBRUGARH,50.53,21.96,7.25
1991,Assam,14,LAKHIMPUR,31.36,21.1,14.97
