Year,State_Name,Constituency_No,Constituency_Name,v1,v2,v3
1998.0,Karnataka,9.0,CHIKBALLAPUR,44.41,28.77,25.16
1998.0,Karnataka,10.0,KOLAR,39.62,29.47,29.35
1998.0,Karnataka,11.0,KANAKAPURA,39.0,37.64,21.63
1998.0,Karnataka,12.0,BANGALORE NORTH,42.11,34.48,21.75
1998.0,Karnataka,13.0,BANGALORE SOUTH,53.83,31.27,13.82
1998.0,Karnataka,14.0,MANDYA,54.97,31.97,13.06
1998.0,Karnataka,15.0,CHAMARAJANAGAR,46.49,36.89,10.26
1998.0,Karnataka,16.0,MYSORE,42.1,29.91,26.43
1998.0,Karnataka,17.0,MANGALORE,48.15,47.18,3.98
1998.0,Karnataka,18.0,UDUPI,50.83,42.41,4.35
1998.0,Karnataka,19.0,HASSAN,39.41,35.7,24.09
1998.0,Karnataka,20.0,CHIKMAGALUR,44.0,36.69,16.63
1998.0,Karnataka,21.0,SHIMOGA,45.4,24.79,24.07
1998.0,Karnataka,22.0,KANARA,50.74,38.57,5.11
1998.0,Karnataka,23.0,DHARWAD SOUTH,46.61,34.27,17.99
1998.0,Karnataka,24.0,DHARWAD NORTH,50.15,31.07,16.8
1998.0,Karnataka,25.0,BELGAUM,45.28,31.87,15.46
1998.0,Karnataka,26.0,CHIKKODI,52.99,33.66,11.22
1998.0,Karnataka,27.0,BAGALKOT,49.73,37.94,11.4
1998.0,Karnataka,28.0,BIJAPUR,40.92,32.65,23.64
1998.0,Kerala,1.0,KASARAGOD,45.69,40.12,11.9
1998.0,Kerala,2.0,CANNANORE,46.44,46.17,5.22
1998.0,Kerala,3.0,BADAGARA,48.5,41.47,8.27
1998.0,Kerala,4.0,CALICUT,45.26,42.89,10.66
1998.0,Kerala,5.0,MANJERI,49.65,36.51,9.86
1998.0,Kerala,6.0,PONNANI,50.23,35.03,9.48
1998.0,Kerala,7.0,PALGHAT,46.99,43.59,8.34
1998.0,Kerala,8.0,OTTAPALAM,46.87,44.11,8.83
1998.0,Kerala,9.0,TRICHUR,47.04,44.5,8.07
1998.0,Kerala,10.0,MUKUNDAPURAM,46.71,45.5,7.31
1998.0,Kerala,11.0,ERNAKULAM,50.53,40.86,8.08
1998.0,Kerala,12.0,MUVATTUPUZHA,54.29,36.94,7.73
1998.0,Kerala,13.0,KOTTAYAM,46.98,46.22,5.99
1998.0,Kerala,14.0,IDUKKI,46.76,45.87,6.46
1998.0,Kerala,15.0,ALLEPPEY,50.81,45.46,3.55
1998.0,Kerala,16.0,MAVELIKARA,44.26,44.06,11.02
1998.0,Kerala,17.0,ADOOR,48.53,46.05,5.07
1998.0,Kerala,18.0,QUILON,52.11,42.67,4.86
1998.0,Kerala,19.0,CHIRAYINKIL,46.61,45.52,6.85
1998.0,Kerala,20.0,TRIVANDRUM,44.35,42.33,12.39
1998.0,Arunachal_Pradesh,1.0,ARUNACHAL WEST,53.78,30.46,15.76
1998.0,Arunachal_Pradesh,2.0,ARUNACHAL EAST,50.59,30.32,14.51
1998.0,Daman_&_Diu,1.0,DAMAN AND DIU,41.96,39.56,16.31
1998.0,Sikkim,1.0,SIKKIM,65.72,33.11,1.17
1998.0,Mizoram,1.0,MIZORAM,34.87,34.86,26.85
1998.0,Bihar,1.0,BAGAHA,43.06,34.57,11.62
1998.0,Bihar,2.0,BETTIAH,43.66,37.59,10.06
1998.0,Bihar,3.0,MOTIHARI,41.47,28.15,24.61
1998.0,Bihar,4.0,GOPALGANJ,45.67,35.94,12.41
1998.0,Bihar,5.0,SIWAN,49.24,31.11,16.88
1998.0,Bihar,6.0,MAHARAJGANJ,54.24,23.29,18.0
1998.0,Bihar,7.0,CHAPRA,44.96,43.7,8.97
1998.0,Bihar,8.0,HAJIPUR,60.58,38.46,0.46
1998.0,Bihar,9.0,VAISHALI,43.97,38.31,15.16
1998.0,Bihar,10.0,MUZAFFARPUR,42.95,40.01,10.91
1998.0,Bihar,11.0,SITAMARHI,36.38,33.3,29.48
1998.0,Bihar,12.0,SHEOHAR,41.6,28.23,26.74
1998.0,Bihar,13.0,MADHUBANI,39.78,37.48,21.53
1998.0,Bihar,14.0,JHANJHARPUR,37.55,32.19,24.06
1998.0,Bihar,15.0,DARBHANGA,43.31,38.36,10.45
1998.0,Bihar,16.0,ROSERA,38.03,31.71,28.78
1998.0,Bihar,17.0,SAMASTIPUR,38.23,33.45,11.91
1998.0,Bihar,18.0,BARH,47.73,45.7,4.58
1998.0,Bihar,19.0,BALIA,39.32,30.73,28.42
1998.0,Bihar,20.0,SAHARSA,35.76,28.31,26.51
1998.0,Bihar,21.0,MADHEPURA,47.19,38.95,9.66
1998.0,Bihar,22.0,ARARIA,45.56,40.56,10.58
1998.0,Bihar,23.0,KISHANGANJ,32.47,31.58,31.57
1998.0,Bihar,24.0,PURNEA,37.96,32.83,14.65
1998.0,Bihar,25.0,KATIHAR,47.87,44.97,3.57
1998.0,Bihar,26.0,RAJMAHAL,34.03,34.02,25.68
1998.0,Bihar,27.0,DUMKA,47.01,44.88,4.32
1998.0,Bihar,28.0,GODDA,47.13,36.45,11.2
1998.0,Bihar,29.0,BANKA,47.11,45.51,3.85
1998.0,Bihar,30.0,BHAGALPUR,44.6,32.88,15.11
1998.0,Bihar,31.0,KHAGARIA,44.83,33.64,9.53
1998.0,Bihar,32.0,MONGHYR,45.19,44.67,5.47
1998.0,Bihar,33.0,BEGUSARAI,43.0,35.32,20.96
1998.0,Bihar,34.0,NALANDA,50.27,37.2,5.8
1998.0,Bihar,35.0,PATNA,51.55,43.38,2.26
1998.0,Bihar,36.0,ARRAH,39.41,31.41,22.57
1998.0,Bihar,37.0,BUXAR,41.05,28.09,14.34
1998.0,Bihar,38.0,SASARAM,42.1,28.89,21.03
1998.0,Bihar,39.0,BIKRAMGANJ,40.4,39.35,10.74
1998.0,Bihar,40.0,AURANGABAD,42.91,30.37,10.89
1998.0,Bihar,41.0,JAHANABAD,42.46,35.42,15.84
1998.0,Bihar,42.0,NAWADA,46.68,45.03,4.47
1998.0,Bihar,43.0,GAYA,43.5,38.13,16.52
1998.0,Bihar,44.0,CHATRA,45.06,38.38,6.62
1998.0,Bihar,45.0,KODARMA,42.06,27.39,18.36
1998.0,Bihar,46.0,GIRIDIH,45.5,34.54,12.13
1998.0,Bihar,47.0,DHANBAD,50.6,30.17,16.83
1998.0,Bihar,48.0,HAZARIBAGH,46.71,23.08,20.23
1998.0,Bihar,49.0,RANCHI,58.12,37.16,1.32
1998.0,Bihar,50.0,JAMSHEDPUR,41.5,27.87,13.42
1998.0,Bihar,51.0,SINGHBHUM,36.44,34.33,24.39
1998.0,Bihar,52.0,KHUNTI,43.29,34.66,12.65
1998.0,Bihar,53.0,LOHARDAGA,45.66,41.87,4.9
1998.0,Bihar,54.0,PALAMAU,53.72,40.05,3.73
1998.0,Goa,1.0,PANAJI,28.27,28.1,25.5
1998.0,Goa,2.0,MORMUGAO,34.34,31.65,30.48
1998.0,Jammu_&_Kashmir,1.0,BARAMULLA,43.21,30.69,6.87
1998.0,Jammu_&_Kashmir,2.0,SRINAGAR,59.68,30.45,4.6
1998.0,Jammu_&_Kashmir,3.0,ANANTNAG,55.91,31.77,5.02
1998.0,Jammu_&_Kashmir,4.0,LADAKH,59.94,30.61,8.41
1998.0,Jammu_&_Kashmir,5.0,UDHAMPUR,48.67,32.88,7.13
1998.0,Jammu_&_Kashmir,6.0,JAMMU,43.26,26.81,18.11
1998.0,Tamil_Nadu,1.0,MADRAS NORTH,47.11,39.0,5.94
1998.0,Tamil_Nadu,2.0,MADRAS CENTRAL,51.73,39.39,7.58
1998.0,Tamil_Nadu,3.0,MADRAS SOUTH,48.17,45.94,4.96
1998.0,Tamil_Nadu,4.0,SRIPERUMBUDUR,46.89,43.48,9.33
1998.0,Tamil_Nadu,5.0,CHENGALPATTU,49.1,45.68,3.72
1998.0,Tamil_Nadu,6.0,ARAKKONAM,51.56,44.46,3.52
1998.0,Tamil_Nadu,7.0,VELLORE,49.12,45.2,2.8
1998.0,Tamil_Nadu,8.0,TIRUPPATTUR,47.88,47.83,4.16
1998.0,Tamil_Nadu,9.0,VANDAVASI,50.66,40.58,5.4
1998.0,Tamil_Nadu,10.0,TINDIVANAM,49.36,44.51,4.61
1998.0,Tamil_Nadu,11.0,CUDDALORE,48.84,44.56,6.4
1998.0,Tamil_Nadu,12.0,CHIDAMBARAM,45.81,44.62,6.48
1998.0,Tamil_Nadu,13.0,DHARMAPURI,55.04,39.03,2.38
1998.0,Tamil_Nadu,14.0,KRISHNAGIRI,50.71,42.78,5.66
1998.0,Tamil_Nadu,15.0,RASIPURAM,52.35,42.95,3.14
1998.0,Tamil_Nadu,16.0,SALEM,55.47,34.85,7.29
1998.0,Tamil_Nadu,17.0,TIRUCHENGODE,54.7,40.89,3.75
1998.0,Tamil_Nadu,18.0,NILGIRIS,46.49,37.8,15.35
1998.0,Tamil_Nadu,19.0,GOBICHETTIPALAYAM,54.73,35.71,8.06
1998.0,Tamil_Nadu,20.0,COIMBATORE,55.85,37.86,5.06
1998.0,Tamil_Nadu,21.0,POLLACHI,55.22,38.01,5.77
1998.0,Tamil_Nadu,22.0,PALANI,47.08,42.57,10.05
1998.0,Tamil_Nadu,23.0,DINDIGUL,46.55,43.98,5.92
1998.0,Tamil_Nadu,24.0,MADURAI,40.48,37.3,16.86
1998.0,Tamil_Nadu,25.0,PERIYAKULAM,53.06,41.34,3.36
1998.0,Tamil_Nadu,26.0,KARUR,50.39,43.67,4.64
1998.0,Tamil_Nadu,27.0,TIRUCHIRAPPALLI,48.39,46.57,3.76
1998.0,Tamil_Nadu,28.0,PERAMBALUR,53.37,43.91,2.59
1998.0,Tamil_Nadu,29.0,MAYILADUTURAI,45.68,38.9,11.64
1998.0,Tamil_Nadu,30.0,NAGAPATTINAM,58.77,38.23,2.48
1998.0,Tamil_Nadu,31.0,THANJAVUR,51.81,44.11,3.69
1998.0,Tamil_Nadu,32.0,PUDUKKOTTAI,37.25,33.3,29.28
1998.0,Tamil_Nadu,33.0,SIVAGANGA,51.15,41.19,5.74
1998.0,Tamil_Nadu,34.0,RAMANATHAPURAM,43.83,39.76,9.06
1998.0,Tamil_Nadu,35.0,SIVAKASI,50.68,33.05,13.95
1998.0,Tamil_Nadu,36.0,TIRUNELVELI,41.44,40.29,14.45
1998.0,Tamil_Nadu,37.0,TENKASI,41.84,26.77,19.15
1998.0,Tamil_Nadu,38.0,TIRUCHENDUR,49.34,40.59,7.15
1998.0,Tamil_Nadu,39.0,NAGERCOIL,50.0,45.08,4.69
1998.0,Odisha,1.0,MAYURBHANJ,42.09,29.54,23.99
1998.0,Odisha,2.0,BALASORE,53.17,42.56,1.82
1998.0,Odisha,3.0,BHADRAK,49.99,45.2,3.98
1998.0,Odisha,4.0,JAJPUR,45.72,30.9,22.21
1998.0,Odisha,5.0,KENDRAPARA,43.27,42.07,14.01
1998.0,Odisha,6.0,CUTTACK,52.89,35.87,10.38
1998.0,Odisha,7.0,JAGATSINGHPUR,44.84,42.19,12.05
1998.0,Odisha,8.0,PURI,51.51,43.97,2.05
1998.0,Odisha,9.0,BHUBANESWAR,57.61,38.16,2.68
1998.0,Odisha,10.0,ASKA,53.89,38.94,7.18
1998.0,Odisha,11.0,BERHAMPUR,49.05,42.68,6.62
1998.0,Odisha,12.0,KORAPUT,53.92,37.48,4.98
1998.0,Odisha,13.0,NOWRANGPUR,50.06,36.86,12.23
1998.0,Odisha,14.0,KALAHANDI,56.55,36.88,4.77
1998.0,Odisha,15.0,PHULBANI,54.95,39.91,4.42
1998.0,Odisha,16.0,BOLANGIR,61.75,34.6,2.54
1998.0,Odisha,17.0,SAMBALPUR,45.77,42.12,6.55
1998.0,Odisha,18.0,DEOGARH,52.34,36.43,8.33
1998.0,Odisha,19.0,DHENKANAL,51.02,45.48,2.18
1998.0,Odisha,20.0,SUNDARGARH,47.71,28.69,21.41
1998.0,Odisha,21.0,KEONJHAR,54.09,40.68,3.1
1998.0,Gujarat,1.0,KUTCH,48.58,35.39,14.8
1998.0,Gujarat,2.0,SURENDRANAGAR,48.49,46.75,1.79
1998.0,Gujarat,3.0,JAMNAGAR,50.62,37.45,7.22
1998.0,Gujarat,4.0,RAJKOT,72.32,18.99,4.46
1998.0,Gujarat,5.0,PORBANDAR,53.15,26.88,18.38
1998.0,Gujarat,6.0,JUNAGADH,53.46,38.31,6.1
1998.0,Gujarat,7.0,AMRELI,54.15,29.17,12.49
1998.0,Gujarat,8.0,BHAVNAGAR,53.03,38.51,6.43
1998.0,Gujarat,9.0,DHANDHUKA,44.36,41.57,12.77
1998.0,Gujarat,10.0,AHMEDABAD,55.9,34.09,8.23
1998.0,Gujarat,11.0,GANDHINAGAR,59.86,29.26,9.98
1998.0,Gujarat,12.0,MEHSANA,45.31,28.53,21.75
1998.0,Gujarat,13.0,PATAN,46.33,25.91,25.52
1998.0,Gujarat,14.0,BANASKANTHA,53.14,41.37,4.24
1998.0,Gujarat,15.0,SABARKANTHA,41.3,39.89,13.22
1998.0,Gujarat,16.0,KAPADVANJ,40.03,32.55,26.5
1998.0,Gujarat,17.0,DOHAD,53.39,31.28,10.72
1998.0,Gujarat,18.0,GODHRA,34.47,27.71,20.74
1998.0,Gujarat,19.0,KAIRA,44.26,37.75,16.72
1998.0,Gujarat,21.0,CHHOTA UDAIPUR,50.96,39.85,4.12
1998.0,Gujarat,22.0,BARODA,49.36,42.68,6.73
1998.0,Gujarat,23.0,BROACH,35.02,33.2,22.9
1998.0,Gujarat,24.0,SURAT,65.16,30.07,3.38
1998.0,Gujarat,25.0,MANDVI,45.46,42.84,4.73
1998.0,Gujarat,26.0,BULSAR,47.2,44.39,3.84
1998.0,Andaman_&_Nicobar_Islands,1.0,ANDAMAN & NICOBAR ISLANDS,35.91,35.53,20.36
1998.0,Chandigarh,1.0,CHANDIGARH,42.36,38.7,14.57
1998.0,Maharashtra,1.0,RAJAPUR,50.37,35.33,8.39
1998.0,Maharashtra,2.0,RATNAGIRI,49.38,42.93,4.19
1998.0,Maharashtra,3.0,KOLABA,35.16,33.87,29.51
1998.0,Maharashtra,4.0,MUMBAI SOUTH,52.59,46.39,0.3
1998.0,Maharashtra,5.0,MUMBAI SOUTH CENTRAL,43.14,43.1,10.86
1998.0,Maharashtra,6.0,MUMBAI NORTH CENTRAL,50.18,45.69,1.47
1998.0,Maharashtra,7.0,MUMBAI NORTH EAST,51.07,46.46,0.53
1998.0,Maharashtra,8.0,MUMBAI NORTH WEST,47.47,45.0,3.64
1998.0,Maharashtra,9.0,MUMBAI NORTH,52.1,44.75,1.69
1998.0,Maharashtra,10.0,THANE,59.21,32.5,2.64
1998.0,Maharashtra,11.0,DAHANU,43.51,37.39,18.27
1998.0,Maharashtra,12.0,NASHIK,57.19,41.83,0.44
1998.0,Maharashtra,13.0,MALEGAON,42.88,30.72,13.07
1998.0,Maharashtra,14.0,DHULE,55.79,44.04,0.17
1998.0,Maharashtra,15.0,NANDURBAR,53.65,42.06,3.64
1998.0,Maharashtra,16.0,ERANDOL,51.87,47.37,0.44
1998.0,Maharashtra,17.0,JALGAON,54.4,45.31,0.3
1998.0,Maharashtra,18.0,BULDHANA,51.82,43.85,2.09
1998.0,Maharashtra,19.0,AKOLA,50.64,46.11,1.7
1998.0,Maharashtra,20.0,WASHIM,57.23,39.96,1.24
1998.0,Maharashtra,21.0,AMRAVATI,49.76,47.5,1.15
1998.0,Maharashtra,22.0,RAMTEK,52.02,41.32,4.94
1998.0,Maharashtra,23.0,NAGPUR,57.41,38.16,2.52
1998.0,Maharashtra,24.0,BHANDARA,49.13,46.21,1.98
1998.0,Maharashtra,25.0,CHIMUR,47.46,47.17,2.06
1998.0,Maharashtra,26.0,CHANDRAPUR,55.93,37.25,2.3
1998.0,Maharashtra,27.0,WARDHA,48.47,36.22,7.96
1998.0,Maharashtra,28.0,YAVATMAL,47.71,38.76,9.62
1998.0,Maharashtra,29.0,HINGOLI,52.53,40.72,6.17
1998.0,Maharashtra,30.0,NANDED,47.81,41.11,4.87
1998.0,Maharashtra,31.0,PARBHANI,52.69,45.21,1.17
1998.0,Maharashtra,32.0,JALNA,46.83,46.54,2.8
1998.0,Maharashtra,33.0,AURANGABAD,50.96,47.2,0.86
1998.0,Maharashtra,34.0,BEED,46.45,45.5,3.29
1998.0,Maharashtra,35.0,LATUR,45.53,45.06,6.86
1998.0,Maharashtra,36.0,OSMANABAD,52.81,43.96,1.35
1998.0,Maharashtra,37.0,SHOLAPUR,55.44,38.23,4.42
1998.0,Maharashtra,38.0,PANDHARPUR,54.84,37.81,6.16
1998.0,Maharashtra,39.0,AHMEDNAGAR,49.33,47.15,1.54
1998.0,Maharashtra,40.0,KOPARGAON,56.29,43.0,0.54
1998.0,Maharashtra,41.0,KHED,56.72,40.26,0.88
1998.0,Maharashtra,42.0,PUNE,52.79,41.48,4.15
1998.0,Maharashtra,43.0,BARAMATI,65.81,32.45,0.66
1998.0,Maharashtra,45.0,KARAD,62.01,35.19,1.08
1998.0,Maharashtra,46.0,SANGLI,55.59,43.58,0.49
1998.0,Maharashtra,47.0,ICHALKARANJI,48.02,46.32,3.36
1998.0,Maharashtra,48.0,KOLHAPUR,51.66,43.01,5.33
1998.0,Haryana,1.0,AMBALA,36.97,36.58,23.52
1998.0,Haryana,2.0,KURUKSHETRA,43.57,25.07,23.76
1998.0,Haryana,3.0,KARNAL,41.14,34.6,19.65
1998.0,Haryana,4.0,SONEPAT,41.94,22.1,20.79
1998.0,Haryana,5.0,ROHTAK,38.66,38.61,19.85
1998.0,Haryana,6.0,FARIDABAD,33.81,32.1,19.34
1998.0,Haryana,7.0,MAHENDRAGARH,41.5,32.91,23.75
1998.0,Haryana,8.0,BHIWANI,48.17,46.87,3.71
1998.0,Haryana,9.0,HISSAR,35.89,24.79,23.6
1998.0,Haryana,10.0,SIRSA,42.33,29.48,25.24
1998.0,Uttar_Pradesh,1.0,TEHRI GARHWAL,51.82,15.88,12.05
1998.0,Uttar_Pradesh,2.0,GARHWAL,55.44,20.83,12.64
1998.0,Uttar_Pradesh,3.0,ALMORA,52.39,33.6,7.97
1998.0,Uttar_Pradesh,4.0,NAINITAL,38.52,36.47,13.53
1998.0,Uttar_Pradesh,5.0,BIJNOR,37.09,35.88,23.62
1998.0,Uttar_Pradesh,6.0,AMROHA,37.45,29.15,24.92
1998.0,Uttar_Pradesh,7.0,MORADABAD,39.52,34.54,18.58
1998.0,Uttar_Pradesh,8.0,RAMPUR,32.75,32.14,16.24
1998.0,Uttar_Pradesh,9.0,SAMBHAL,50.04,27.9,18.42
1998.0,Uttar_Pradesh,10.0,BUDAUN,41.83,35.56,16.56
1998.0,Uttar_Pradesh,11.0,AONLA,38.98,37.55,19.72
1998.0,Uttar_Pradesh,12.0,BAREILLY,46.24,41.47,6.77
1998.0,Uttar_Pradesh,13.0,PILIBHIT,55.99,25.6,13.08
1998.0,Uttar_Pradesh,14.0,SHAHJAHANPUR,33.56,29.91,22.7
1998.0,Uttar_Pradesh,15.0,KHERI,36.67,27.59,23.98
1998.0,Uttar_Pradesh,16.0,SHAHABAD,33.33,30.01,25.08
1998.0,Uttar_Pradesh,17.0,SITAPUR,33.49,29.18,25.95
1998.0,Uttar_Pradesh,18.0,MISRIKH,29.83,29.59,28.92
1998.0,Uttar_Pradesh,19.0,HARDOI,36.81,34.06,25.62
1998.0,Uttar_Pradesh,20.0,LUCKNOW,57.82,28.86,7.62
1998.0,Uttar_Pradesh,21.0,MOHANLALGANJ,34.2,32.3,20.42
1998.0,Uttar_Pradesh,22.0,UNNAO,33.17,31.87,29.06
1998.0,Uttar_Pradesh,23.0,RAE BARELI,36.15,29.94,19.86
1998.0,Uttar_Pradesh,24.0,PRATAPGARH,40.43,28.55,12.6
1998.0,Uttar_Pradesh,25.0,AMETHI,35.08,31.1,25.85
1998.0,Uttar_Pradesh,26.0,SULTANPUR,40.62,30.92,21.09
1998.0,Uttar_Pradesh,27.0,AKBARPUR,35.17,31.81,29.76
1998.0,Uttar_Pradesh,28.0,FAIZABAD,38.44,37.26,19.41
1998.0,Uttar_Pradesh,29.0,BARA BANKI,39.77,37.37,17.68
1998.0,Uttar_Pradesh,30.0,KAISERGANJ,39.62,35.88,18.56
1998.0,Uttar_Pradesh,31.0,BAHRAICH,40.12,34.25,19.66
1998.0,Uttar_Pradesh,32.0,BALRAMPUR,46.36,37.88,8.32
1998.0,Uttar_Pradesh,33.0,GONDA,45.56,41.38,7.99
1998.0,Uttar_Pradesh,34.0,BASTI,39.8,28.36,23.31
1998.0,Uttar_Pradesh,35.0,DOMARIAGANJ,40.51,28.53,26.15
1998.0,Uttar_Pradesh,36.0,KHALILABAD,30.86,30.53,28.37
1998.0,Uttar_Pradesh,37.0,BANSGAON,36.85,31.67,25.2
1998.0,Uttar_Pradesh,38.0,GORAKHPUR,42.62,38.46,13.54
1998.0,Uttar_Pradesh,39.0,MAHARAJGANJ,35.85,31.72,20.0
1998.0,Uttar_Pradesh,40.0,PADRAUNA,38.31,30.73,19.68
1998.0,Uttar_Pradesh,41.0,DEORIA,38.89,38.28,16.17
1998.0,Uttar_Pradesh,42.0,SALEMPUR,35.08,28.84,20.99
1998.0,Uttar_Pradesh,43.0,BALLIA,41.01,36.37,15.25
1998.0,Uttar_Pradesh,44.0,GHOSI,33.0,30.27,29.46
1998.0,Uttar_Pradesh,45.0,AZAMGARH,37.84,37.02,18.93
1998.0,Uttar_Pradesh,46.0,LALGANJ,35.52,33.09,27.55
1998.0,Uttar_Pradesh,47.0,MACHHLISHAHR,34.54,28.51,22.37
1998.0,Uttar_Pradesh,48.0,JAUNPUR,32.5,30.58,25.78
1998.0,Uttar_Pradesh,49.0,SAIDPUR,33.21,33.1,28.17
1998.0,Uttar_Pradesh,50.0,GHAZIPUR,36.04,33.71,22.8
1998.0,Uttar_Pradesh,51.0,CHANDAULI,32.32,31.4,27.0
1998.0,Uttar_Pradesh,52.0,VARANASI,42.98,19.42,15.66
1998.0,Uttar_Pradesh,53.0,ROBERTSGANJ,34.19,30.7,21.64
1998.0,Uttar_Pradesh,54.0,MIRZAPUR,40.68,34.48,19.11
1998.0,Uttar_Pradesh,55.0,PHULPUR,32.17,30.01,26.43
1998.0,Uttar_Pradesh,56.0,ALLAHABAD,39.7,33.22,17.09
1998.0,Uttar_Pradesh,57.0,CHAIL,34.07,30.19,25.59
1998.0,Uttar_Pradesh,58.0,FATEHPUR,39.57,31.65,21.08
1998.0,Uttar_Pradesh,59.0,BANDA,33.02,29.81,25.46
1998.0,Uttar_Pradesh,60.0,HAMIRPUR,35.01,31.86,25.58
1998.0,Uttar_Pradesh,61.0,JHANSI,35.57,29.02,23.21
1998.0,Uttar_Pradesh,62.0,JALAUN,38.43,30.93,24.25
1998.0,Uttar_Pradesh,63.0,GHATAMPUR,36.92,29.32,24.5
1998.0,Uttar_Pradesh,64.0,BILHAUR,41.36,26.82,25.99
1998.0,Uttar_Pradesh,65.0,KANPUR,49.39,29.4,13.27
1998.0,Uttar_Pradesh,66.0,ETAWAH,39.34,34.64,21.37
1998.0,Uttar_Pradesh,67.0,KANNAUJ,42.09,36.0,19.05
1998.0,Uttar_Pradesh,68.0,FARRUKHABAD,31.75,27.19,25.51
1998.0,Uttar_Pradesh,69.0,MAINPURI,41.69,40.06,11.6
1998.0,Uttar_Pradesh,70.0,JALESAR,39.67,39.26,16.27
1998.0,Uttar_Pradesh,71.0,ETAH,44.28,42.41,9.23
1998.0,Uttar_Pradesh,72.0,FIROZABAD,44.69,37.91,12.15
1998.0,Uttar_Pradesh,73.0,AGRA,36.95,29.5,25.58
1998.0,Uttar_Pradesh,74.0,MATHURA,49.1,18.39,16.65
1998.0,Uttar_Pradesh,75.0,HATHRAS,49.31,22.46,22.26
1998.0,Uttar_Pradesh,76.0,ALIGARH,47.57,26.16,17.21
1998.0,Uttar_Pradesh,77.0,KHURJA,56.78,16.8,13.13
1998.0,Uttar_Pradesh,78.0,BULANDSHAHR,40.51,27.69,26.31
1998.0,Uttar_Pradesh,79.0,HAPUR,44.65,23.45,20.49
1998.0,Uttar_Pradesh,80.0,MEERUT,42.22,35.77,15.03
1998.0,Uttar_Pradesh,81.0,BAGHPAT,37.0,30.75,18.82
1998.0,Uttar_Pradesh,82.0,MUZAFFARNAGAR,35.44,32.22,19.06
1998.0,Uttar_Pradesh,83.0,KAIRANA,40.13,31.5,16.45
1998.0,Uttar_Pradesh,84.0,SAHARANPUR,33.19,25.97,18.07
1998.0,Uttar_Pradesh,85.0,HARDWAR,44.74,26.59,24.24
1998.0,Meghalaya,1.0,SHILLONG,35.1,33.92,12.13
1998.0,Meghalaya,2.0,TURA,67.27,12.88,12.27
1998.0,Manipur,1.0,INNER MANIPUR,30.54,26.79,25.09
1998.0,Manipur,2.0,OUTER MANIPUR,30.54,29.76,18.38
1998.0,Rajasthan,1.0,GANGANAGAR,46.6,40.65,4.62
1998.0,Rajasthan,2.0,BIKANER,54.76,36.13,3.85
1998.0,Rajasthan,3.0,CHURU,48.15,44.03,5.8
1998.0,Rajasthan,4.0,JHUNJHUNU,44.25,39.3,12.34
1998.0,Rajasthan,5.0,SIKAR,37.24,32.0,24.92
1998.0,Rajasthan,6.0,JAIPUR,56.43,38.83,1.77
1998.0,Rajasthan,7.0,DAUSA,51.37,43.81,2.55
1998.0,Rajasthan,8.0,ALWAR,31.26,30.87,27.17
1998.0,Rajasthan,9.0,BHARATPUR,38.52,28.08,16.75
1998.0,Rajasthan,10.0,BAYANA,40.83,40.01,9.84
1998.0,Rajasthan,11.0,SAWAI MADHOPUR,48.17,37.54,9.12
1998.0,Rajasthan,12.0,AJMER,47.94,46.99,1.81
1998.0,Rajasthan,13.0,TONK,52.46,42.81,2.57
1998.0,Rajasthan,14.0,KOTA,49.74,47.36,0.74
1998.0,Rajasthan,15.0,JHALAWAR,52.77,42.72,1.4
1998.0,Rajasthan,16.0,BANSWARA,49.36,31.89,18.57
1998.0,Rajasthan,17.0,SALUMBER,52.66,39.67,7.04
1998.0,Rajasthan,18.0,UDAIPUR,50.15,48.59,1.1
1998.0,Rajasthan,19.0,CHITTORGARH,49.7,46.55,1.17
1998.0,Rajasthan,20.0,BHILWARA,53.75,41.71,1.99
1998.0,Rajasthan,21.0,PALI,50.46,45.56,1.8
1998.0,Rajasthan,22.0,JALORE,54.32,29.63,11.07
1998.0,Rajasthan,23.0,BARMER,53.23,43.03,1.72
1998.0,Rajasthan,24.0,JODHPUR,48.64,47.93,0.98
1998.0,Rajasthan,25.0,NAGAUR,56.11,41.62,1.32
1998.0,Punjab,1.0,GURDASPUR,56.56,41.4,0.59
1998.0,Punjab,2.0,AMRITSAR,56.07,41.92,0.89
1998.0,Punjab,3.0,TARN TARAN,60.2,36.18,2.84
1998.0,Punjab,4.0,JULLUNDUR,59.11,38.77,0.88
1998.0,Punjab,5.0,PHILLAUR,52.04,41.74,4.06
1998.0,Punjab,6.0,HOSHIARPUR,51.47,40.41,5.87
1998.0,Punjab,7.0,ROPAR,53.83,41.67,4.13
1998.0,Punjab,8.0,PATIALA,50.95,46.82,0.72
1998.0,Punjab,9.0,LUDHIANA,49.71,48.47,0.49
1998.0,Punjab,10.0,SANGRUR,40.23,29.11,25.39
1998.0,Punjab,11.0,BHATINDA,53.01,45.66,0.47
1998.0,Punjab,12.0,FARIDKOT,50.77,46.73,1.57
1998.0,Punjab,13.0,FEROZEPUR,52.49,46.5,0.49
1998.0,Puducherry,1.0,PONDICHERRY,41.11,32.12,25.1
1998.0,Tripura,1.0,TRIPURA WEST,47.48,44.91,6.88
1998.0,Tripura,2.0,TRIPURA EAST,50.3,38.9,9.7
1998.0,Assam,1.0,KARIMGANJ,39.7,38.26,19.72
